time,flight mode,control,x,y,z,yaw,wall_angle,wall_dist
1495267888.319711222,4,1,0,0,0.75,0.17976,0,1000.36
1495267888.326374666,4,1,0,0,0.75,0.178472,0,1000.36
1495267888.333049236,4,1,0,0,0.75,0.178472,0,1000.36
1495267888.339710888,4,1,0,0,0.75,0.178472,0,1000.36
1495267888.346403666,4,1,0,0,0.75,0.178472,0,1000.36
1495267888.353075818,4,1,0,0,0.75,0.178472,0,1000.36
1495267888.359745721,4,1,0,0,0.75,0.178472,0,1000.36
1495267888.366391374,4,1,0,0,0.75,0.177685,0,1000.36
1495267888.373032402,4,1,0,0,0.75,0.177685,-0.390253,1016.19
1495267888.380148634,4,1,0,0,0.75,0.177685,0,1016.19
1495267888.386404790,4,1,0,0,0.75,0.177685,0,1016.19
1495267888.393054193,4,1,0,0,0.75,0.177685,0,1016.19
1495267888.400095926,4,1,0,0,0.75,0.177116,0,1016.19
1495267888.406646621,4,1,0,0,0.75,0.177116,0,1016.19
1495267888.413699312,4,1,0,0,0.75,0.177116,0,1016.19
1495267888.419799428,4,1,0,0,0.75,0.177116,0,1016.19
1495267888.426382914,4,1,0,0,0.75,0.177116,0,1016.19
1495267888.432997151,4,1,0,0,0.75,0.176226,0,1016.19
1495267888.439716720,4,1,0,0,0.75,0.176226,0,1016.19
1495267888.446376831,4,1,0,0,0.75,0.176226,0,1016.19
1495267888.453080275,4,1,0,0,0.75,0.176226,0,1016.19
1495267888.459808135,4,1,0,0,0.75,0.176226,0,1016.19
1495267888.466386539,4,1,0,0,0.75,0.175336,0,1016.19
1495267888.473057233,4,1,0,0,0.75,0.175336,0,1016.19
1495267888.479723219,4,1,0,0,0.75,0.175336,0,1016.19
1495267888.486464746,4,1,0,0,0.75,0.175336,0,1016.19
1495267888.493035358,4,1,0,0,0.75,0.175336,0,1016.19
1495267888.499746968,4,1,0,0,0.75,0.175336,0,1016.19
1495267888.506380871,4,1,0,0,0.75,0.174643,-0.397274,1023.54
1495267888.513071107,4,1,0,0,0.75,0.174643,0,1023.54
1495267888.519812009,4,1,0,0,0.75,0.174643,0,1023.54
1495267888.526387329,4,1,0,0,0.75,0.174643,0,1023.54
1495267888.533670685,4,1,0,0,0.75,0.174643,0,1023.54
1495267888.539730426,4,1,0,0,0.75,0.174643,0,1023.54
1495267888.546393912,4,1,0,0,0.75,0.173473,0,1023.54
1495267888.553043190,4,1,0,0,0.75,0.173473,0,1023.54
1495267888.559715301,4,1,0,0,0.75,0.173473,0,1023.54
1495267888.566384120,4,1,0,0,0.75,0.173473,0,1023.54
1495267888.573042148,4,1,0,0,0.75,0.173473,0,1023.54
1495267888.579711092,4,1,0,0,0.75,0.172316,0,1023.54
1495267888.586377703,4,1,0,0,0.75,0.172316,0,1023.54
1495267888.593039064,4,1,0,0,0.75,0.172316,0,1023.54
1495267888.599704675,4,1,0,0,0.75,0.172316,0,1023.54
1495267888.606375786,4,1,0,0,0.75,0.172316,0,1023.54
1495267888.613040397,4,1,0,0,0.75,0.172316,0,1023.54
1495267888.619712925,4,1,0,0,0.75,0.171118,0,1023.54
1495267888.626393494,4,1,0,0,0.75,0.171118,-0.40345,1025.64
1495267888.632996356,4,1,0,0,0.75,0.171118,0,1025.64
1495267888.639766008,4,1,0,0,0.75,0.171118,0,1025.64
1495267888.646386786,4,1,0,0,0.75,0.171118,0,1025.64
1495267888.653040647,4,1,0,0,0.75,0.171118,0,1025.64
1495267888.659735674,4,1,0,0,0.75,0.170513,0,1025.64
1495267888.666408243,4,1,0,0,0.75,0.170513,0,1025.64
1495267888.673043480,4,1,0,0,0.75,0.170513,0,1025.64
1495267888.679708091,4,1,0,0,0.75,0.170513,0,1025.64
1495267888.686370285,4,1,0,0,0.75,0.170513,0,1025.64
1495267888.693010063,4,1,0,0,0.75,0.169849,0,1025.64
1495267888.699722632,4,1,0,0,0.75,0.169849,0,1025.64
1495267888.706378910,4,1,0,0,0.75,0.169849,0,1025.64
1495267888.713011729,4,1,0,0,0.75,0.169849,0,1025.64
1495267888.719719715,4,1,0,0,0.75,0.169849,0,1025.64
1495267888.726395617,4,1,0,0,0.75,0.169086,0,1025.64
1495267888.733045604,4,1,0,0,0.75,0.169086,0,1025.64
1495267888.739703381,4,1,0,0,0.75,0.169086,0,1025.64
1495267888.746383742,4,1,0,0,0.75,0.169086,0,1025.64
1495267888.752996020,4,1,0,0,0.75,0.169086,-0.412257,1029.88
1495267888.759714923,4,1,0,0,0.75,0.168571,0,1029.88
1495267888.766422491,4,1,0,0,0.75,0.168571,0,1029.88
1495267888.773055353,4,1,0,0,0.75,0.168571,0,1029.88
1495267888.780215168,4,1,0,0,0.75,0.168571,0,1029.88
1495267888.786399950,4,1,0,0,0.75,0.168571,0,1029.88
1495267888.793040394,4,1,0,0,0.75,0.168571,0,1029.88
1495267888.799710839,4,1,0,0,0.75,0.168571,0,1029.88
1495267888.806400658,4,1,0,0,0.75,0.168173,0,1029.88
1495267888.813038227,4,1,0,0,0.75,0.168173,0,1029.88
1495267888.819735421,4,1,0,0,0.75,0.168173,0,1029.88
1495267888.826384491,4,1,0,0,0.75,0.168173,0,1029.88
1495267888.832999144,4,1,0,0,0.75,0.167739,0,1029.88
1495267888.839703713,4,1,0,0,0.75,0.167739,0,1029.88
1495267888.846371699,4,1,0,0,0.75,0.167739,0,1029.88
1495267888.853076018,4,1,0,0,0.75,0.167739,0,1029.88
1495267888.859708254,4,1,0,0,0.75,0.167739,0,1029.88
1495267888.866378532,4,1,0,0,0.75,0.167739,0,1029.88
1495267888.873040601,4,1,0,0,0.75,0.165891,0,1029.88
1495267888.879739962,4,1,0,0,0.75,0.165891,0,1029.88
1495267888.886402990,4,1,0,0,0.75,0.165891,0,1029.88
1495267888.893070101,4,1,0,0,0.75,0.165891,-0.427308,1032.27
1495267888.899728212,4,1,0,0,0.75,0.165891,0,1032.27
1495267888.906415947,4,1,0,0,0.75,0.163547,0,1032.27
1495267888.913093475,4,1,0,0,0.75,0.163547,0,1032.27
1495267888.919739878,4,1,0,0,0.75,0.163547,0,1032.27
1495267888.926429780,4,1,0,0,0.75,0.163547,0,1032.27
1495267888.933032933,4,1,0,0,0.75,0.163547,0,1032.27
1495267888.939711711,4,1,0,0,0.75,0.160367,0,1032.27
1495267888.946387905,4,1,0,0,0.75,0.160367,0,1032.27
1495267888.953003433,4,1,0,0,0.75,0.160367,0,1032.27
1495267888.959754294,4,1,0,0,0.75,0.160367,0,1032.27
1495267888.966388363,4,1,0,0,0.75,0.160367,0,1032.27
1495267888.973009683,4,1,0,0,0.75,0.160367,0,1032.27
1495267888.979728460,4,1,0,0,0.75,0.158134,0,1032.27
1495267888.986375030,4,1,0,0,0.75,0.158134,0,1032.27
1495267888.993047307,4,1,0,0,0.75,0.158134,0,1032.27
1495267888.999707793,4,1,0,0,0.75,0.158134,0,1032.27
1495267889.006380488,4,1,0,0,0.75,0.158134,0,1032.27
1495267889.013056640,4,1,0,0,0.75,0.158134,0,1032.27
1495267889.019714001,4,1,0,0,0.75,0.158134,0,1032.27
1495267889.026409279,4,1,0,0,0.75,0.154746,0,1032.27
1495267889.033005057,4,1,0,0,0.75,0.154746,-0.438787,1038.2
1495267889.039703626,4,1,0,0,0.75,0.154746,0,1038.2
1495267889.046663235,4,1,0,0,0.75,0.154746,0,1038.2
1495267889.053061848,4,1,0,0,0.75,0.154746,0,1038.2
1495267889.059711251,4,1,0,0,0.75,0.154746,0,1038.2
1495267889.066377487,4,1,0,0,0.75,0.152368,0,1038.2
1495267889.073077764,4,1,0,0,0.75,0.152368,0,1038.2
1495267889.079728167,4,1,0,0,0.75,0.152368,0,1038.2
1495267889.086382153,4,1,0,0,0.75,0.152368,0,1038.2
1495267889.093041306,4,1,0,0,0.75,0.152368,0,1038.2
1495267889.099712292,4,1,0,0,0.75,0.150316,0,1038.2
1495267889.106399277,4,1,0,0,0.75,0.150316,0,1038.2
1495267889.113046639,4,1,0,0,0.75,0.150316,0,1038.2
1495267889.119715583,4,1,0,0,0.75,0.150316,0,1038.2
1495267889.126374694,4,1,0,0,0.75,0.150316,0,1038.2
1495267889.133008055,4,1,0,0,0.75,0.148048,0,1038.2
1495267889.139710708,4,1,0,0,0.75,0.148048,0,1038.2
1495267889.146393527,4,1,0,0,0.75,0.148048,0,1038.2
1495267889.153066596,4,1,0,0,0.75,0.148048,0,1038.2
1495267889.159730999,4,1,0,0,0.75,0.148048,-0.468463,1065.05
1495267889.166402110,4,1,0,0,0.75,0.145767,0,1065.05
1495267889.173070554,4,1,0,0,0.75,0.145767,0,1065.05
1495267889.179784290,4,1,0,0,0.75,0.145767,0,1065.05
1495267889.186402609,4,1,0,0,0.75,0.145767,0,1065.05
1495267889.193022012,4,1,0,0,0.75,0.145767,0,1065.05
1495267889.199718623,4,1,0,0,0.75,0.145767,0,1065.05
1495267889.206395776,4,1,0,0,0.75,0.143117,0,1065.05
1495267889.213045762,4,1,0,0,0.75,0.143117,0,1065.05
1495267889.219717664,4,1,0,0,0.75,0.143117,0,1065.05
1495267889.226381692,4,1,0,0,0.75,0.143117,0,1065.05
1495267889.233039970,4,1,0,0,0.75,0.143117,0,1065.05
1495267889.239719872,4,1,0,0,0.75,0.141694,0,1065.05
1495267889.246379275,4,1,0,0,0.75,0.141694,0,1065.05
1495267889.253038969,4,1,0,0,0.75,0.141694,0,1065.05
1495267889.259723622,4,1,0,0,0.75,0.141694,0,1065.05
1495267889.266378733,4,1,0,0,0.75,0.141694,0,1065.05
1495267889.273083010,4,1,0,0,0.75,0.141694,0,1065.05
1495267889.279742996,4,1,0,0,0.75,0.140317,0,1065.05
1495267889.286402316,4,1,0,0,0.75,0.140317,0,1065.05
1495267889.293045969,4,1,0,0,0.75,0.140317,-0.496783,1081.62
1495267889.299700996,4,1,0,0,0.75,0.140317,0,1081.62
1495267889.306397899,4,1,0,0,0.75,0.140317,0,1081.62
1495267889.320354907,4,1,0,0,0.75,0.13891,0,1081.62
1495267889.320791070,4,1,0,0,0.75,0.13891,0,1081.62
1495267889.326375940,4,1,0,0,0.75,0.13891,0,1081.62
1495267889.333053718,4,1,0,0,0.75,0.13891,0,1081.62
1495267889.339724662,4,1,0,0,0.75,0.13891,0,1081.62
1495267889.346395148,4,1,0,0,0.75,0.13891,0,1081.62
1495267889.353162717,4,1,0,0,0.75,0.135984,0,1081.62
1495267889.359709537,4,1,0,0,0.75,0.135984,0,1081.62
1495267889.366388356,4,1,0,0,0.75,0.135984,0,1081.62
1495267889.373167258,4,1,0,0,0.75,0.135984,0,1081.62
1495267889.379715203,4,1,0,0,0.75,0.135984,0,1081.62
1495267889.386371898,4,1,0,0,0.75,0.135984,0,1081.62
1495267889.393063675,4,1,0,0,0.75,0.13324,0,1081.62
1495267889.399711078,4,1,0,0,0.75,0.13324,0,1081.62
1495267889.406377439,4,1,0,0,0.75,0.13324,0,1081.62
1495267889.413050675,4,1,0,0,0.75,0.13324,0,1081.62
1495267889.419719953,4,1,0,0,0.75,0.13324,0,1081.62
1495267889.426381189,4,1,0,0,0.75,0.131162,-0.551352,1106.23
1495267889.433042425,4,1,0,0,0.75,0.131162,0,1106.23
1495267889.439747619,4,1,0,0,0.75,0.131162,0,1106.23
1495267889.446420313,4,1,0,0,0.75,0.131162,0,1106.23
1495267889.453328964,4,1,0,0,0.75,0.131162,0,1106.23
1495267889.459749785,4,1,0,0,0.75,0.129551,0,1106.23
1495267889.466388104,4,1,0,0,0.75,0.129551,0,1106.23
1495267889.473048507,4,1,0,0,0.75,0.129551,0,1106.23
1495267889.479719326,4,1,0,0,0.75,0.129551,0,1106.23
1495267889.486420062,4,1,0,0,0.75,0.129551,0,1106.23
1495267889.493045590,4,1,0,0,0.75,0.129551,0,1106.23
1495267889.499711159,4,1,0,0,0.75,0.127411,0,1106.23
1495267889.506372979,4,1,0,0,0.75,0.127411,0,1106.23
1495267889.513040132,4,1,0,0,0.75,0.127411,0,1106.23
1495267889.519717867,4,1,0,0,0.75,0.127411,0,1106.23
1495267889.526386603,4,1,0,0,0.75,0.127411,0,1106.23
1495267889.533071089,4,1,0,0,0.75,0.127411,0,1106.23
1495267889.539710784,4,1,0,0,0.75,0.125403,0,1106.23
1495267889.546374270,4,1,0,0,0.75,0.125403,0,1106.23
1495267889.553039131,4,1,0,0,0.75,0.125403,0,1106.23
1495267889.559710200,4,1,0,0,0.75,0.125403,-0.636898,1133.63
1495267889.566371019,4,1,0,0,0.75,0.123441,0,1133.63
1495267889.573047297,4,1,0,0,0.75,0.123441,0,1133.63
1495267889.579821532,4,1,0,0,0.75,0.123441,0,1133.63
1495267889.586385561,4,1,0,0,0.75,0.123441,0,1133.63
1495267889.593049672,4,1,0,0,0.75,0.123441,0,1133.63
1495267889.599701449,4,1,0,0,0.75,0.123441,0,1133.63
1495267889.606403894,4,1,0,0,0.75,0.121741,0,1133.63
1495267889.615405985,4,1,0,0,0.75,0.121741,0,1133.63
1495267889.619711282,4,1,0,0,0.75,0.121741,0,1133.63
1495267889.626379685,4,1,0,0,0.75,0.121741,0,1133.63
1495267889.633053213,4,1,0,0,0.75,0.121741,0,1133.63
1495267889.639709407,4,1,0,0,0.75,0.121741,0,1133.63
1495267889.646375268,4,1,0,0,0.75,0.118845,0,1133.63
1495267889.653054462,4,1,0,0,0.75,0.118845,0,1133.63
1495267889.659700948,4,1,0,0,0.75,0.118845,0,1133.63
1495267889.666371018,4,1,0,0,0.75,0.118845,0,1133.63
1495267889.673000254,4,1,0,0,0.75,0.118845,0,1133.63
1495267889.679707490,4,1,0,0,0.75,0.116258,-0.712671,1158.17
1495267889.686402267,4,1,0,0,0.75,0.116258,0,1158.17
1495267889.693074378,4,1,0,0,0.75,0.116258,0,1158.17
1495267889.699760906,4,1,0,0,0.75,0.116258,0,1158.17
1495267889.706433892,4,1,0,0,0.75,0.116258,0,1158.17
1495267889.713013378,4,1,0,0,0.75,0.116258,0,1158.17
1495267889.719715406,4,1,0,0,0.75,0.114249,0,1158.17
1495267889.726383350,4,1,0,0,0.75,0.114249,0,1158.17
1495267889.733046003,4,1,0,0,0.75,0.114249,0,1158.17
1495267889.739711280,4,1,0,0,0.75,0.114249,0,1158.17
1495267889.746370308,4,1,0,0,0.75,0.114249,0,1158.17
1495267889.753007919,4,1,0,0,0.75,0.112014,0,1158.17
1495267889.759714322,4,1,0,0,0.75,0.112014,0,1158.17
1495267889.766382183,4,1,0,0,0.75,0.112014,0,1158.17
1495267889.773035085,4,1,0,0,0.75,0.112014,0,1158.17
1495267889.779710488,4,1,0,0,0.75,0.112014,0,1158.17
1495267889.786372224,4,1,0,0,0.75,0.112014,0,1158.17
1495267889.793050793,4,1,0,0,0.75,0.109882,0,1158.17
1495267889.799708988,4,1,0,0,0.75,0.109882,0,1158.17
1495267889.806400473,4,1,0,0,0.75,0.109882,-0.793892,1200.09
1495267889.813049584,4,1,0,0,0.75,0.109882,0,1200.09
1495267889.819712737,4,1,0,0,0.75,0.109882,0,1200.09
1495267889.827423048,4,1,0,0,0.75,0.109882,0,1200.09
1495267889.833030834,4,1,0,0,0.75,0.107652,0,1200.09
1495267889.839714403,4,1,0,0,0.75,0.107652,0,1200.09
1495267889.846371181,4,1,0,0,0.75,0.107652,0,1200.09
1495267889.853003168,4,1,0,0,0.75,0.107652,0,1200.09
1495267889.859709987,4,1,0,0,0.75,0.107652,0,1200.09
1495267889.866384597,4,1,0,0,0.75,0.105585,0,1200.09
1495267889.873040584,4,1,0,0,0.75,0.105585,0,1200.09
1495267889.879715569,4,1,0,0,0.75,0.105585,0,1200.09
1495267889.886370764,4,1,0,0,0.75,0.105585,0,1200.09
1495267889.893034792,4,1,0,0,0.75,0.105585,0,1200.09
1495267889.899728152,4,1,0,0,0.75,0.105585,0,1200.09
1495267889.906365972,4,1,0,0,0.75,0.103681,0,1200.09
1495267889.913064041,4,1,0,0,0.75,0.103681,0,1200.09
1495267889.919752860,4,1,0,0,0.75,0.103681,0,1200.09
1495267889.926784385,4,1,0,0,0.75,0.103681,0,1200.09
1495267889.933031416,4,1,0,0,0.75,0.103681,-0.868267,1262.53
1495267889.939711235,4,1,0,0,0.75,0.102789,0,1262.53
1495267889.946369054,4,1,0,0,0.75,0.102789,0,1262.53
1495267889.953081957,4,1,0,0,0.75,0.102789,0,1262.53
1495267889.970380271,4,1,0,0,0.75,0.102789,0,1262.53
1495267889.970832017,4,1,0,0,0.75,0.102789,0,1262.53
1495267889.973032707,4,1,0,0,0.75,0.102789,0,1262.53
1495267889.979705526,4,1,0,0,0.75,0.102789,0,1262.53
1495267889.986382595,4,1,0,0,0.75,0.101445,0,1262.53
1495267889.993046415,4,1,0,0,0.75,0.101445,0,1262.53
1495267889.999710651,4,1,0,0,0.75,0.101445,0,1262.53
1495267890.006378637,4,1,0,0,0.75,0.101445,0,1262.53
1495267890.013040123,4,1,0,0,0.75,0.100404,0,1262.53
1495267890.019712025,4,1,0,0,0.75,0.100404,0,1262.53
1495267890.026554718,4,1,0,0,0.75,0.100404,0,1262.53
1495267890.033043706,4,1,0,0,0.75,0.100404,0,1262.53
1495267890.039715733,4,1,0,0,0.75,0.100404,0,1262.53
1495267890.046375761,4,1,0,0,0.75,0.0994053,0,1262.53
1495267890.053014997,4,1,0,0,0.75,0.0994053,0,1262.53
1495267890.059715691,4,1,0,0,0.75,0.0994053,0,1262.53
1495267890.066370719,4,1,0,0,0.75,0.0994053,-0.95416,1345.97
1495267890.073046747,4,1,0,0,0.75,0.0994053,0,1345.97
1495267890.079706441,4,1,0,0,0.75,0.0994053,0,1345.97
1495267890.086388927,4,1,0,0,0.75,0.098615,0,1345.97
1495267890.093054913,4,1,0,0,0.75,0.098615,0,1345.97
1495267890.099715649,4,1,0,0,0.75,0.098615,0,1345.97
1495267890.106373885,4,1,0,0,0.75,0.098615,0,1345.97
1495267890.113038579,4,1,0,0,0.75,0.098615,0,1345.97
1495267890.119996980,4,1,0,0,0.75,0.0974983,0,1345.97
1495267890.126378010,4,1,0,0,0.75,0.0974983,0,1345.97
1495267890.133017829,4,1,0,0,0.75,0.0974983,0,1345.97
1495267890.139703732,4,1,0,0,0.75,0.0974983,0,1345.97
1495267890.146383009,4,1,0,0,0.75,0.0974983,0,1345.97
1495267890.153074870,4,1,0,0,0.75,0.0974983,0,1345.97
1495267890.159709898,4,1,0,0,0.75,0.0962643,0,1345.97
1495267890.166386509,4,1,0,0,0.75,0.0962643,0,1345.97
1495267890.173038412,4,1,0,0,0.75,0.0962643,0,1345.97
1495267890.179721064,4,1,0,0,0.75,0.0962643,0,1345.97
1495267890.186376634,4,1,0,0,0.75,0.0962643,0,1345.97
1495267890.193044911,4,1,0,0,0.75,0.0962643,-1.01559,1393.19
1495267890.199710189,4,1,0,0,0.75,0.0954063,0,1393.19
1495267890.206435174,4,1,0,0,0.75,0.0954063,0,1393.19
1495267890.213050327,4,1,0,0,0.75,0.0954063,0,1393.19
1495267890.220599514,4,1,0,0,0.75,0.0954063,0,1393.19
1495267890.226373050,4,1,0,0,0.75,0.0954063,0,1393.19
1495267890.233069702,4,1,0,0,0.75,0.0945306,0,1393.19
1495267890.239930270,4,1,0,0,0.75,0.0945306,0,1393.19
1495267890.246389549,4,1,0,0,0.75,0.0945306,0,1393.19
1495267890.253041827,4,1,0,0,0.75,0.0945306,0,1393.19
1495267890.259707521,4,1,0,0,0.75,0.0945306,0,1393.19
1495267890.266393174,4,1,0,0,0.75,0.0945306,0,1393.19
1495267890.273049410,4,1,0,0,0.75,0.0938884,0,1393.19
1495267890.279709396,4,1,0,0,0.75,0.0938884,0,1393.19
1495267890.286387173,4,1,0,0,0.75,0.0938884,0,1393.19
1495267890.293014785,4,1,0,0,0.75,0.0938884,0,1393.19
1495267890.299702604,4,1,0,0,0.75,0.0938884,0,1393.19
1495267890.306368131,4,1,0,0,0.75,0.0934699,0,1393.19
1495267890.313047784,4,1,0,0,0.75,0.0934699,-1.05233,1427.58
1495267890.319708812,4,1,0,0,0.75,0.0934699,0,1427.58
1495267890.326375631,4,1,0,0,0.75,0.0934699,0,1427.58
1495267890.333045909,4,1,0,0,0.75,0.0934699,0,1427.58
1495267890.339724311,4,1,0,0,0.75,0.0934699,0,1427.58
1495267890.346359548,4,1,0,0,0.75,0.092656,0,1427.58
1495267890.353013367,4,1,0,0,0.75,0.092656,0,1427.58
1495267890.359728311,4,1,0,0,0.75,0.092656,0,1427.58
1495267890.366542379,4,1,0,0,0.75,0.092656,0,1427.58
1495267890.373055450,4,1,0,0,0.75,0.092656,0,1427.58
1495267890.379745477,4,1,0,0,0.75,0.092656,0,1427.58
1495267890.386453546,4,1,0,0,0.75,0.092656,0,1427.58
1495267890.393001450,4,1,0,0,0.75,0.0907971,0,1427.58
1495267890.399714102,4,1,0,0,0.75,0.0907971,0,1427.58
1495267890.406384171,4,1,0,0,0.75,0.0907971,0,1427.58
1495267890.413039907,4,1,0,0,0.75,0.0907971,0,1427.58
1495267890.419724268,4,1,0,0,0.75,0.0907971,0,1427.58
1495267890.426374671,4,1,0,0,0.75,0.0884295,0,1427.58
1495267890.433034199,4,1,0,0,0.75,0.0884295,0,1427.58
1495267890.439715185,4,1,0,0,0.75,0.0884295,0,1427.58
1495267890.446380587,4,1,0,0,0.75,0.0884295,0,1427.58
1495267890.453014949,4,1,0,0,0.75,0.0884295,-1.07766,1490.89
1495267890.459733351,4,1,0,0,0.75,0.0884295,0,1490.89
1495267890.466385337,4,1,0,0,0.75,0.0862444,0,1490.89
1495267890.473018615,4,1,0,0,0.75,0.0862444,0,1490.89
1495267890.479853016,4,1,0,0,0.75,0.0862444,0,1490.89
1495267890.486408086,4,1,0,0,0.75,0.0862444,0,1490.89
1495267890.493036323,4,1,0,0,0.75,0.0862444,0,1490.89
1495267890.499704475,4,1,0,0,0.75,0.0843287,0,1490.89
1495267890.506375003,4,1,0,0,0.75,0.0843287,0,1490.89
1495267890.513009864,4,1,0,0,0.75,0.0843287,0,1490.89
1495267890.519730225,4,1,0,0,0.75,0.0843287,0,1490.89
1495267890.526386586,4,1,0,0,0.75,0.0843287,0,1490.89
1495267890.533066697,4,1,0,0,0.75,0.0843287,0,1490.89
1495267890.539706933,4,1,0,0,0.75,0.0823069,0,1490.89
1495267890.546362252,4,1,0,0,0.75,0.0823069,0,1490.89
1495267890.553044280,4,1,0,0,0.75,0.0823069,0,1490.89
1495267890.559709058,4,1,0,0,0.75,0.0823069,0,1490.89
1495267890.566427960,4,1,0,0,0.75,0.0823069,0,1490.89
1495267890.573013613,4,1,0,0,0.75,0.0806077,0,1490.89
1495267890.579721682,4,1,0,0,0.75,0.0806077,-1.1315,1516.4
1495267890.586391251,4,1,0,0,0.75,0.0806077,0,1516.4
1495267890.594591600,4,1,0,0,0.75,0.0806077,0,1516.4
1495267890.599728515,4,1,0,0,0.75,0.0806077,0,1516.4
1495267890.606392376,4,1,0,0,0.75,0.0806077,0,1516.4
1495267890.613083778,4,1,0,0,0.75,0.0789877,0,1516.4
1495267890.619713098,4,1,0,0,0.75,0.0789877,0,1516.4
1495267890.626393709,4,1,0,0,0.75,0.0789877,0,1516.4
1495267890.633000029,4,1,0,0,0.75,0.0789877,0,1516.4
1495267890.639703139,4,1,0,0,0.75,0.0789877,0,1516.4
1495267890.646400375,4,1,0,0,0.75,0.077844,0,1516.4
1495267890.653005903,4,1,0,0,0.75,0.077844,0,1516.4
1495267890.659712222,4,1,0,0,0.75,0.077844,0,1516.4
1495267890.666409958,4,1,0,0,0.75,0.077844,0,1516.4
1495267890.673050236,4,1,0,0,0.75,0.077844,0,1516.4
1495267890.679708847,4,1,0,0,0.75,0.077844,0,1516.4
1495267890.686390416,4,1,0,0,0.75,0.0752585,0,1516.4
1495267890.693050819,4,1,0,0,0.75,0.0752585,0,1516.4
1495267890.699709097,4,1,0,0,0.75,0.0752585,0,1516.4
1495267890.706426957,4,1,0,0,0.75,0.0752585,0,1516.4
1495267890.713078985,4,1,0,0,0.75,0.0752585,-1.1315,-1
1495267890.719742221,4,1,0,0,0.75,0.0752585,0,1590.12
1495267890.726428790,4,1,0,0,0.75,0.0722706,0,1590.12
1495267890.733057943,4,1,0,0,0.75,0.0722706,0,1590.12
1495267890.739909011,4,1,0,0,0.75,0.0722706,0,1590.12
1495267890.746467498,4,1,0,0,0.75,0.0722706,0,1590.12
1495267890.753037401,4,1,0,0,0.75,0.0722706,0,1590.12
1495267890.759734679,4,1,0,0,0.75,0.0722706,0,1590.12
1495267890.766383290,4,1,0,0,0.75,0.0722706,0,1590.12
1495267890.773017401,4,1,0,0,0.75,0.0703216,0,1590.12
1495267890.779709554,4,1,0,0,0.75,0.0703216,0,1590.12
1495267890.786379415,4,1,0,0,0.75,0.0703216,0,1590.12
1495267890.792999026,4,1,0,0,0.75,0.0703216,0,1590.12
1495267890.799703970,4,1,0,0,0.75,0.0687392,0,1590.12
1495267890.806374331,4,1,0,0,0.75,0.0687392,0,1590.12
1495267890.813007901,4,1,0,0,0.75,0.0687392,0,1590.12
1495267890.819705053,4,1,0,0,0.75,0.0687392,0,1590.12
1495267890.826374914,4,1,0,0,0.75,0.0687392,0,1590.12
1495267890.833037275,4,1,0,0,0.75,0.0687392,0,1590.12
1495267890.839716719,4,1,0,0,0.75,0.0669109,0,1590.12
1495267890.846384205,4,1,0,0,0.75,0.0669109,-1.1315,1634.04
1495267890.853137774,4,1,0,0,0.75,0.0669109,0,1634.04
1495267890.859768427,4,1,0,0,0.75,0.0669109,0,1634.04
1495267890.866414330,4,1,0,0,0.75,0.0669109,0,1634.04
1495267890.873058899,4,1,0,0,0.75,0.0648758,0,1634.04
1495267890.879743260,4,1,0,0,0.75,0.0648758,0,1634.04
1495267890.886362955,4,1,0,0,0.75,0.0648758,0,1634.04
1495267890.893061190,4,1,0,0,0.75,0.0648758,0,1634.04
1495267890.899712093,4,1,0,0,0.75,0.0648758,0,1634.04
1495267890.906453204,4,1,0,0,0.75,0.0648758,0,1634.04
1495267890.913032607,4,1,0,0,0.75,0.0618307,0,1634.04
1495267890.919665760,4,1,0,0,0.75,0.0618307,0,1634.04
1495267890.926386829,4,1,0,0,0.75,0.0618307,0,1634.04
1495267890.933044523,4,1,0,0,0.75,0.0618307,0,1634.04
1495267890.939710926,4,1,0,0,0.75,0.0618307,0,1634.04
1495267890.946376287,4,1,0,0,0.75,0.0589556,0,1634.04
1495267890.953064314,4,1,0,0,0.75,0.0589556,0,1634.04
1495267890.959707967,4,1,0,0,0.75,0.0589556,0,1634.04
1495267890.966387286,4,1,0,0,0.75,0.0589556,0,1634.04
1495267890.973051814,4,1,0,0,0.75,0.0589556,0,1634.04
1495267890.979708967,4,1,0,0,0.75,0.0566456,-0.600061,1707.19
1495267890.986372786,4,1,0,0,0.75,0.0566456,0,1707.19
1495267890.993072939,4,1,0,0,0.75,0.0566456,0,1707.19
1495267890.999861173,4,1,0,0,0.75,0.0566456,0,1707.19
1495267891.006392494,4,1,0,0,0.75,0.0566456,0,1707.19
1495267891.015557001,4,1,0,0,0.75,0.0566456,0,1707.19
1495267891.019723299,4,1,0,0,0.75,0.0542453,0,1707.19
1495267891.026380660,4,1,0,0,0.75,0.0542453,0,1707.19
1495267891.033113271,4,1,0,0,0.75,0.0542453,0,1707.19
1495267891.039703882,4,1,0,0,0.75,0.0542453,0,1707.19
1495267891.046379702,4,1,0,0,0.75,0.0542453,0,1707.19
1495267891.053042896,4,1,0,0,0.75,0.0542453,0,1707.19
1495267891.059709549,4,1,0,0,0.75,0.0542453,0,1707.19
1495267891.066385910,4,1,0,0,0.75,0.051698,0,1707.19
1495267891.073041479,4,1,0,0,0.75,0.051698,0,1707.19
1495267891.079709340,4,1,0,0,0.75,0.051698,0,1707.19
1495267891.086372784,4,1,0,0,0.75,0.051698,0,1707.19
